date_acquired,date_sold,asset,quantity,proceeds,cost_basis,gain_loss,description,transaction_type,exchange
2024-06-11,2025-11-21,DOT,455.5519,31121.63,24664.5,6457.13,Sold 455.5519 DOT,Sell,Coinbase
2020-12-10,2021-12-22,ADA,3704.9134,36280.17,32340.52,3939.65,Sold 3704.9134 ADA,Sell,Crypto.com
2022-04-12,2023-07-07,SOL,1611.8105,20351.66,21490.78,-1139.12,Sold 1611.8105 SOL,Sell,Crypto.com
2024-09-30,2025-03-29,ETH,1243.8338,231.14,3209.85,-2978.71,Sold 1243.8338 ETH,Sell,Kraken
2021-06-28,2021-12-26,MATIC,672.9985,29703.51,29125.61,577.9,Sold 672.9985 MATIC,Sell,Crypto.com
2020-08-25,2022-06-03,ADA,3302.2304,20838.24,12759.37,8078.87,Sold 3302.2304 ADA,Sell,Coinbase
2022-09-21,2023-10-14,ETH,2544.0293,14961.96,13065.59,1896.37,Sold 2544.0293 ETH,Sell,Coinbase
2020-07-15,2021-05-30,MATIC,3987.8875,34540.02,27303.48,7236.54,Sold 3987.8875 MATIC,Sell,Crypto.com
2020-08-29,2021-01-31,BTC,2759.2497,9513.91,11794.34,-2280.43,Sold 2759.2497 BTC,Sell,MetaMask
2020-01-13,2021-07-10,ADA,3931.7903,13522.84,4219.01,9303.83,Sold 3931.7903 ADA,Sell,Kraken
2020-09-26,2021-10-29,DOT,228.5517,25349.54,15642.53,9707.01,Sold 228.5517 DOT,Sell,Kraken
2021-08-19,2022-07-14,LTC,2822.865,46677.4,43143.82,3533.58,Sold 2822.865 LTC,Sell,Kraken
2020-02-20,2020-04-26,ETH,2756.0648,23285.14,18786.99,4498.15,Sold 2756.0648 ETH,Sell,Coinbase
2024-08-17,2025-10-06,MATIC,4881.8047,33510.18,32801.67,708.51,Sold 4881.8047 MATIC,Sell,Crypto.com
2023-06-20,2024-12-20,SOL,100.7491,45539.66,46983.29,-1443.63,Sold 100.7491 SOL,Sell,MetaMask
2022-08-11,2024-07-09,SOL,2679.2173,13352.91,6494.19,6858.72,Sold 2679.2173 SOL,Sell,Coinbase
2022-10-02,2024-01-07,SOL,4854.5709,28078.55,19423.57,8654.98,Sold 4854.5709 SOL,Sell,Gemini
2023-01-08,2024-08-07,DOT,346.7436,27328.62,31322.89,-3994.27,Sold 346.7436 DOT,Sell,Crypto.com
2024-03-02,2025-04-13,ETH,985.0173,45882.11,39905.19,5976.92,Sold 985.0173 ETH,Sell,Kraken
2023-09-17,2024-08-01,DOGE,4923.6273,6815.7,4549.9,2265.8,Sold 4923.6273 DOGE,Sell,MetaMask
2024-02-28,2024-12-14,BTC,3920.2289,16268.83,15979.93,288.9,Sold 3920.2289 BTC,Sell,Kraken
2023-12-13,2025-11-13,BTC,4051.1748,17431.19,8595.62,8835.57,Sold 4051.1748 BTC,Sell,MetaMask
2022-06-18,2024-05-25,SOL,3581.02,40508.47,41932.6,-1424.13,Sold 3581.02 SOL,Sell,Coinbase
2020-04-02,2020-05-06,SOL,3090.3247,30164.05,22930.02,7234.03,Sold 3090.3247 SOL,Sell,Binance
2022-04-02,2024-02-25,MATIC,187.3494,54249.58,46234.07,8015.51,Sold 187.3494 MATIC,Sell,Kraken
2023-11-16,2025-04-25,DOT,1397.5726,26564.68,30133.68,-3569.0,Sold 1397.5726 DOT,Sell,Gemini
2022-12-08,2023-08-30,SOL,1862.2247,31395.0,26059.34,5335.66,Sold 1862.2247 SOL,Sell,Crypto.com
2024-11-22,2026-09-07,LTC,1979.5364,35424.18,30061.82,5362.36,Sold 1979.5364 LTC,Sell,Kraken
2023-11-18,2025-07-27,BTC,4418.0959,35982.94,32222.74,3760.2,Sold 4418.0959 BTC,Sell,Gemini
2020-10-02,2021-08-28,ETH,3030.5849,33519.24,37520.29,-4001.05,Sold 3030.5849 ETH,Sell,MetaMask
2020-05-14,2020-07-07,DOGE,2390.2775,40480.66,35444.41,5036.25,Sold 2390.2775 DOGE,Sell,Binance
2024-02-12,2025-10-31,LTC,795.4245,22566.54,13421.95,9144.59,Sold 795.4245 LTC,Sell,Kraken
2023-06-05,2024-03-07,ETH,3335.2973,27826.92,32062.39,-4235.47,Sold 3335.2973 ETH,Sell,MetaMask
2024-08-22,2025-06-09,MATIC,4909.8582,4798.84,3699.37,1099.47,Sold 4909.8582 MATIC,Sell,Crypto.com
2023-06-28,2024-08-08,ETH,2594.1147,25402.7,25745.52,-342.82,Sold 2594.1147 ETH,Sell,Coinbase
2023-05-29,2025-05-02,SOL,232.186,14143.9,16411.51,-2267.61,Sold 232.186 SOL,Sell,Kraken
2022-06-12,2023-09-05,ADA,3363.5194,19675.27,21848.5,-2173.23,Sold 3363.5194 ADA,Sell,Gemini
2022-06-22,2023-11-26,MATIC,1173.1592,26828.53,24945.49,1883.04,Sold 1173.1592 MATIC,Sell,Crypto.com
2020-06-04,2020-12-27,SOL,4848.5845,34989.18,33096.21,1892.97,Sold 4848.5845 SOL,Sell,MetaMask
2023-10-22,2024-09-12,ETH,1026.3891,36027.56,36738.76,-711.2,Sold 1026.3891 ETH,Sell,MetaMask
2021-02-01,2022-11-20,DOGE,3814.7412,22723.48,24705.09,-1981.61,Sold 3814.7412 DOGE,Sell,MetaMask
2022-12-19,2023-03-29,DOGE,2974.7192,48296.92,46774.86,1522.06,Sold 2974.7192 DOGE,Sell,Kraken
2020-10-24,2021-02-26,SOL,3443.2991,51070.92,46188.36,4882.56,Sold 3443.2991 SOL,Sell,Crypto.com
2020-03-10,2021-05-31,LTC,1659.5261,27795.61,26868.85,926.76,Sold 1659.5261 LTC,Sell,MetaMask
2022-12-10,2024-08-15,ADA,2910.6672,38170.16,38017.95,152.21,Sold 2910.6672 ADA,Sell,MetaMask
2022-08-15,2024-07-18,ADA,0.7467,35676.5,28298.62,7377.88,Sold 0.7467 ADA,Sell,Coinbase
2021-07-29,2023-07-17,SOL,3677.2433,37053.99,39496.99,-2443.0,Sold 3677.2433 SOL,Sell,Gemini
2020-09-23,2022-03-27,DOGE,3499.8713,6812.35,5480.71,1331.64,Sold 3499.8713 DOGE,Sell,MetaMask
2020-10-21,2020-12-18,DOT,3648.1751,16076.8,15007.4,1069.4,Sold 3648.1751 DOT,Sell,Coinbase
2022-05-31,2022-06-12,DOT,3523.3823,26854.05,30411.4,-3557.35,Sold 3523.3823 DOT,Sell,Binance
2023-12-10,2024-03-13,MATIC,1794.4397,14146.58,11684.77,2461.81,Sold 1794.4397 MATIC,Sell,MetaMask
2020-09-25,2022-03-27,ETH,2506.9434,51370.71,47920.26,3450.45,Sold 2506.9434 ETH,Sell,Coinbase
2023-10-16,2025-09-12,DOGE,4606.5707,21728.16,14164.19,7563.97,Sold 4606.5707 DOGE,Sell,Binance
2021-10-16,2022-05-27,MATIC,1266.7802,46460.03,41944.57,4515.46,Sold 1266.7802 MATIC,Sell,Binance
2020-09-10,2021-01-02,LTC,1067.6357,41935.88,33272.05,8663.83,Sold 1067.6357 LTC,Sell,Coinbase
2024-11-11,2025-01-17,DOGE,1965.6249,4465.61,4302.19,163.42,Sold 1965.6249 DOGE,Sell,MetaMask
2023-10-04,2023-11-03,ETH,387.4058,26337.17,24247.93,2089.24,Sold 387.4058 ETH,Sell,Crypto.com
2022-12-01,2024-08-04,ETH,142.3353,12688.94,11735.88,953.06,Sold 142.3353 ETH,Sell,MetaMask
2024-02-16,2024-05-07,DOGE,4644.968,10301.09,10360.83,-59.74,Sold 4644.968 DOGE,Sell,Coinbase
2022-06-12,2022-10-07,BTC,3980.4957,50308.09,41383.72,8924.37,Sold 3980.4957 BTC,Sell,Coinbase
2022-09-20,2024-06-16,BTC,552.9168,7960.49,2474.91,5485.58,Sold 552.9168 BTC,Sell,Coinbase
2021-01-26,2022-08-04,MATIC,2966.6136,47052.25,49663.89,-2611.64,Sold 2966.6136 MATIC,Sell,Coinbase
2022-12-30,2024-01-10,LTC,4201.9725,49904.39,45514.73,4389.66,Sold 4201.9725 LTC,Sell,Kraken
2020-11-02,2022-11-02,BTC,3592.7992,27653.62,28164.75,-511.13,Sold 3592.7992 BTC,Sell,MetaMask
2023-03-05,2023-04-30,BTC,1834.5152,28613.86,25538.19,3075.67,Sold 1834.5152 BTC,Sell,Coinbase
2020-06-07,2022-04-19,ETH,3079.6919,35720.07,38022.64,-2302.57,Sold 3079.6919 ETH,Sell,MetaMask
2024-11-15,2024-11-25,LTC,4037.3498,7042.81,2533.05,4509.76,Sold 4037.3498 LTC,Sell,MetaMask
2022-06-18,2023-03-27,LTC,4495.0455,18354.3,16833.4,1520.9,Sold 4495.0455 LTC,Sell,Binance
2022-07-25,2022-11-09,SOL,3704.0294,38747.08,34658.54,4088.54,Sold 3704.0294 SOL,Sell,Binance
2020-03-28,2020-04-08,BTC,2221.9858,22408.05,24615.7,-2207.65,Sold 2221.9858 BTC,Sell,Coinbase
2024-02-20,2024-06-29,MATIC,2291.5164,53781.52,44384.6,9396.92,Sold 2291.5164 MATIC,Sell,Kraken
2020-05-01,2020-08-29,DOT,1030.2866,23365.37,16045.42,7319.95,Sold 1030.2866 DOT,Sell,Gemini
2020-08-05,2021-01-09,DOGE,2415.2288,26820.89,25744.77,1076.12,Sold 2415.2288 DOGE,Sell,MetaMask
2020-09-21,2021-05-03,ADA,2851.9653,36937.12,33605.19,3331.93,Sold 2851.9653 ADA,Sell,Gemini
2021-09-25,2023-07-03,DOGE,2127.9011,49564.36,46100.64,3463.72,Sold 2127.9011 DOGE,Sell,Crypto.com
2023-06-14,2024-07-12,ADA,2231.891,31655.26,36297.28,-4642.02,Sold 2231.891 ADA,Sell,Binance
2020-04-04,2020-10-07,DOT,1480.7777,19202.51,21801.95,-2599.44,Sold 1480.7777 DOT,Sell,Kraken
2022-10-27,2023-08-04,BTC,4995.2826,15643.75,13262.55,2381.2,Sold 4995.2826 BTC,Sell,Crypto.com
2024-03-24,2026-03-16,DOT,4379.0052,19238.5,9827.28,9411.22,Sold 4379.0052 DOT,Sell,Gemini
2022-04-20,2023-10-09,DOT,811.8385,54711.02,47082.92,7628.1,Sold 811.8385 DOT,Sell,Coinbase
2023-11-16,2024-02-02,DOGE,592.1603,12042.28,3473.47,8568.81,Sold 592.1603 DOGE,Sell,Crypto.com
2024-08-11,2025-06-21,MATIC,677.1274,14593.65,18107.03,-3513.38,Sold 677.1274 MATIC,Sell,Kraken
2020-07-03,2020-11-07,SOL,4357.8708,30954.35,29260.09,1694.26,Sold 4357.8708 SOL,Sell,Crypto.com
2022-01-22,2023-10-14,ADA,1389.1646,11779.73,6754.42,5025.31,Sold 1389.1646 ADA,Sell,Coinbase
2022-09-04,2023-10-20,ADA,3275.1928,2765.1,529.11,2235.99,Sold 3275.1928 ADA,Sell,Crypto.com
2021-05-16,2022-03-21,BTC,3183.4118,31197.82,33795.92,-2598.1,Sold 3183.4118 BTC,Sell,Binance
2024-07-06,2026-01-29,DOT,2047.4521,23167.01,16384.79,6782.22,Sold 2047.4521 DOT,Sell,Coinbase
2021-03-29,2022-05-25,ETH,593.1918,43812.98,34385.45,9427.53,Sold 593.1918 ETH,Sell,Crypto.com
2020-08-23,2021-11-29,BTC,45.8001,49141.46,48445.9,695.56,Sold 45.8001 BTC,Sell,Gemini
2021-04-29,2021-11-22,DOGE,2709.6336,12198.36,9796.15,2402.21,Sold 2709.6336 DOGE,Sell,Binance
2020-06-07,2021-12-28,MATIC,2643.8288,25468.33,25905.56,-437.23,Sold 2643.8288 MATIC,Sell,Coinbase
2024-07-28,2024-09-01,ADA,2636.1828,32815.83,29418.19,3397.64,Sold 2636.1828 ADA,Sell,Kraken
2024-08-30,2025-02-24,BTC,2178.8873,6377.49,1648.0,4729.49,Sold 2178.8873 BTC,Sell,Kraken
2023-06-22,2023-08-28,MATIC,4312.8896,33971.13,33726.55,244.58,Sold 4312.8896 MATIC,Sell,Crypto.com
2020-10-22,2021-10-18,ETH,159.1148,2918.51,4909.36,-1990.85,Sold 159.1148 ETH,Sell,Binance
2024-07-23,2025-04-01,BTC,3583.6202,30005.82,26974.26,3031.56,Sold 3583.6202 BTC,Sell,Kraken
2020-06-15,2022-02-07,ADA,2372.4659,13803.96,13403.86,400.1,Sold 2372.4659 ADA,Sell,Binance
2023-10-17,2025-02-20,DOGE,3867.7415,26284.72,31057.08,-4772.36,Sold 3867.7415 DOGE,Sell,Gemini
2020-11-18,2022-06-24,LTC,3025.5487,35592.72,29017.88,6574.84,Sold 3025.5487 LTC,Sell,Crypto.com
2023-01-01,2024-12-01,DOT,2943.2109,8023.14,5765.96,2257.18,Sold 2943.2109 DOT,Sell,Gemini
2023-04-23,2023-10-14,SOL,2168.1689,15928.74,14269.59,1659.15,Sold 2168.1689 SOL,Sell,Coinbase
2020-02-07,2022-01-24,MATIC,4009.4763,47594.1,46031.49,1562.61,Sold 4009.4763 MATIC,Sell,Kraken
2020-03-12,2020-06-24,DOT,240.7306,49833.82,40591.36,9242.46,Sold 240.7306 DOT,Sell,MetaMask
2021-02-25,2023-02-17,BTC,4512.5925,-1768.18,2272.9,-4041.08,Sold 4512.5925 BTC,Sell,Binance
2020-01-11,2021-08-19,ADA,1908.0588,38793.18,43640.19,-4847.01,Sold 1908.0588 ADA,Sell,Binance
2022-03-28,2022-09-04,ETH,3653.6874,41025.11,41361.26,-336.15,Sold 3653.6874 ETH,Sell,MetaMask
2023-01-27,2024-04-16,DOT,605.0696,7769.26,11355.55,-3586.29,Sold 605.0696 DOT,Sell,MetaMask
2024-06-18,2026-03-29,MATIC,2157.406,49751.71,40436.81,9314.9,Sold 2157.406 MATIC,Sell,Kraken
2020-02-25,2020-09-19,ETH,2330.4642,12324.6,2862.07,9462.53,Sold 2330.4642 ETH,Sell,Crypto.com
2021-07-23,2022-09-03,ETH,997.1313,36669.43,32977.43,3692.0,Sold 997.1313 ETH,Sell,Binance
2021-04-30,2021-11-04,DOT,432.6037,39797.17,43127.0,-3329.83,Sold 432.6037 DOT,Sell,Coinbase
2023-02-19,2025-01-02,SOL,128.2239,34930.61,32116.51,2814.1,Sold 128.2239 SOL,Sell,Coinbase
2023-09-05,2024-01-03,ADA,313.057,8919.5,6316.64,2602.86,Sold 313.057 ADA,Sell,MetaMask
2020-05-21,2021-08-07,BTC,4696.7806,44648.03,45977.52,-1329.49,Sold 4696.7806 BTC,Sell,Binance
2020-01-22,2020-05-10,BTC,1467.4588,36483.7,31793.44,4690.26,Sold 1467.4588 BTC,Sell,Gemini
2022-06-19,2024-04-11,DOGE,2555.4191,22533.3,27340.03,-4806.73,Sold 2555.4191 DOGE,Sell,Kraken
2023-04-23,2025-04-07,DOT,2707.5036,21624.64,16184.96,5439.68,Sold 2707.5036 DOT,Sell,Kraken
2024-10-06,2026-07-06,ADA,4596.3072,40455.78,32792.54,7663.24,Sold 4596.3072 ADA,Sell,Gemini
2024-11-25,2025-05-25,MATIC,732.347,30947.62,23123.24,7824.38,Sold 732.347 MATIC,Sell,Gemini
2022-06-24,2023-07-12,DOT,4683.0291,43910.01,40987.23,2922.78,Sold 4683.0291 DOT,Sell,Binance
2023-04-08,2024-03-14,DOT,4528.6102,52414.08,43907.41,8506.67,Sold 4528.6102 DOT,Sell,MetaMask
2023-10-21,2024-03-16,DOT,788.0263,21727.58,18593.18,3134.4,Sold 788.0263 DOT,Sell,Binance
2021-12-28,2022-05-20,ADA,2719.7638,50526.45,48716.09,1810.36,Sold 2719.7638 ADA,Sell,Kraken
2020-09-18,2021-06-25,ETH,1939.9979,43027.75,38993.13,4034.62,Sold 1939.9979 ETH,Sell,Gemini
2021-04-11,2023-04-09,DOT,457.4039,23651.63,20241.54,3410.09,Sold 457.4039 DOT,Sell,MetaMask
2024-08-31,2025-02-22,DOGE,4311.5041,22094.36,15433.67,6660.69,Sold 4311.5041 DOGE,Sell,Binance
2023-07-24,2025-02-08,DOGE,2915.8841,11199.05,11838.55,-639.5,Sold 2915.8841 DOGE,Sell,Kraken
2021-01-31,2022-05-22,BTC,1299.4698,11097.06,3299.5,7797.56,Sold 1299.4698 BTC,Sell,Gemini
2024-11-21,2026-06-28,ETH,102.6101,3727.21,4299.46,-572.25,Sold 102.6101 ETH,Sell,MetaMask
2023-08-06,2025-03-17,DOT,1695.4177,16528.79,7424.73,9104.06,Sold 1695.4177 DOT,Sell,MetaMask
2024-09-12,2025-11-14,MATIC,2307.1566,26464.01,17226.12,9237.89,Sold 2307.1566 MATIC,Sell,Crypto.com
2021-12-19,2023-03-08,LTC,4406.2077,25107.37,24442.45,664.92,Sold 4406.2077 LTC,Sell,Crypto.com
2021-08-04,2021-11-18,BTC,3375.5892,45669.96,36360.28,9309.68,Sold 3375.5892 BTC,Sell,Crypto.com
2024-06-24,2026-04-26,SOL,3733.7935,34649.59,37311.47,-2661.88,Sold 3733.7935 SOL,Sell,Gemini
2023-02-16,2023-05-10,ETH,2413.0262,36196.56,37409.06,-1212.5,Sold 2413.0262 ETH,Sell,Binance
2024-11-26,2025-03-26,DOT,737.6455,28486.87,21700.07,6786.8,Sold 737.6455 DOT,Sell,Gemini
2023-10-28,2024-01-14,MATIC,3476.3394,14475.39,17669.66,-3194.27,Sold 3476.3394 MATIC,Sell,Coinbase
2020-01-24,2021-01-08,DOT,395.2289,38342.72,29959.3,8383.42,Sold 395.2289 DOT,Sell,Kraken
2020-10-31,2021-11-25,ETH,327.5652,19172.74,18507.43,665.31,Sold 327.5652 ETH,Sell,Kraken
2022-12-31,2023-08-18,LTC,1217.6638,19654.5,22147.52,-2493.02,Sold 1217.6638 LTC,Sell,MetaMask
2020-07-26,2022-04-23,SOL,1604.3057,12131.94,7155.76,4976.18,Sold 1604.3057 SOL,Sell,MetaMask
2023-04-12,2023-11-19,MATIC,2486.2305,16460.25,7887.51,8572.74,Sold 2486.2305 MATIC,Sell,Binance
2021-03-22,2022-04-14,ADA,1373.876,26337.49,21600.38,4737.11,Sold 1373.876 ADA,Sell,Binance
2021-03-04,2021-04-26,BTC,2808.5329,35924.85,26732.8,9192.05,Sold 2808.5329 BTC,Sell,MetaMask
2022-03-12,2022-12-31,BTC,38.8127,51168.1,43815.05,7353.05,Sold 38.8127 BTC,Sell,MetaMask
2024-10-21,2025-11-09,ETH,533.4655,11534.43,13828.75,-2294.32,Sold 533.4655 ETH,Sell,Coinbase
2023-09-19,2025-02-07,ETH,3225.367,11520.52,2115.37,9405.15,Sold 3225.367 ETH,Sell,MetaMask
2021-12-16,2023-09-04,SOL,701.3519,46732.1,37391.13,9340.97,Sold 701.3519 SOL,Sell,Gemini
2021-10-30,2022-06-01,ADA,2879.1178,22078.96,21059.04,1019.92,Sold 2879.1178 ADA,Sell,MetaMask
2021-11-07,2022-03-23,ADA,2162.803,34091.76,24529.93,9561.83,Sold 2162.803 ADA,Sell,Binance
2022-08-17,2023-02-21,DOT,4959.9996,13660.73,14941.49,-1280.76,Sold 4959.9996 DOT,Sell,Kraken
2023-07-26,2024-05-04,SOL,3989.7034,45934.56,37992.14,7942.42,Sold 3989.7034 SOL,Sell,Binance
2021-06-21,2022-10-21,SOL,527.2954,49915.36,49551.64,363.72,Sold 527.2954 SOL,Sell,Kraken
2024-04-15,2025-03-14,DOGE,755.7745,22851.21,20898.42,1952.79,Sold 755.7745 DOGE,Sell,Kraken
2021-07-29,2022-09-08,DOT,1536.9288,53441.48,47528.0,5913.48,Sold 1536.9288 DOT,Sell,Gemini
2020-06-24,2021-04-07,MATIC,1914.1658,24717.37,17057.45,7659.92,Sold 1914.1658 MATIC,Sell,Binance
2022-07-23,2024-03-04,SOL,2420.9263,39341.16,33602.86,5738.3,Sold 2420.9263 SOL,Sell,Crypto.com
2023-10-22,2024-06-07,MATIC,140.852,52674.67,43934.77,8739.9,Sold 140.852 MATIC,Sell,Kraken
2020-08-28,2021-11-06,DOGE,4028.5709,52146.45,48455.69,3690.76,Sold 4028.5709 DOGE,Sell,Crypto.com
2020-06-18,2021-04-20,BTC,1180.1481,6748.83,10071.29,-3322.46,Sold 1180.1481 BTC,Sell,Gemini
2020-05-12,2021-04-29,MATIC,266.9976,12304.1,9246.3,3057.8,Sold 266.9976 MATIC,Sell,MetaMask
2024-02-04,2025-05-16,MATIC,4040.4824,45365.51,39684.4,5681.11,Sold 4040.4824 MATIC,Sell,Crypto.com
2021-10-31,2023-02-01,ADA,1476.1506,39785.61,35964.63,3820.98,Sold 1476.1506 ADA,Sell,Crypto.com
2024-08-08,2025-07-25,ETH,1082.5851,27791.49,19761.71,8029.78,Sold 1082.5851 ETH,Sell,Coinbase
2021-03-08,2021-03-20,DOGE,1854.4111,34302.24,25575.32,8726.92,Sold 1854.4111 DOGE,Sell,Crypto.com
2022-09-04,2022-10-27,BTC,1008.5232,35515.14,27797.03,7718.11,Sold 1008.5232 BTC,Sell,MetaMask
2023-02-26,2023-12-31,ADA,2563.846,22183.07,15663.4,6519.67,Sold 2563.846 ADA,Sell,MetaMask
2023-08-18,2025-06-28,DOT,1416.8462,50790.76,47140.8,3649.96,Sold 1416.8462 DOT,Sell,Kraken
2020-07-10,2021-03-24,DOT,2646.574,50557.32,43913.13,6644.19,Sold 2646.574 DOT,Sell,Gemini
2020-02-20,2021-05-04,ADA,3803.8693,20886.9,16268.49,4618.41,Sold 3803.8693 ADA,Sell,MetaMask
2024-10-02,2025-10-04,SOL,3786.2895,45101.84,41561.6,3540.24,Sold 3786.2895 SOL,Sell,Kraken
2022-08-05,2022-10-04,ADA,1196.7729,702.05,3833.25,-3131.2,Sold 1196.7729 ADA,Sell,Binance
2024-03-05,2025-02-25,ADA,2082.4891,33053.77,26094.54,6959.23,Sold 2082.4891 ADA,Sell,Binance
2021-09-16,2022-11-11,ADA,2504.0758,8609.23,9841.11,-1231.88,Sold 2504.0758 ADA,Sell,Coinbase
2021-08-08,2022-01-02,DOT,2854.5165,53387.64,48502.48,4885.16,Sold 2854.5165 DOT,Sell,Gemini
2023-11-21,2025-04-26,MATIC,1424.5694,45223.64,44967.86,255.78,Sold 1424.5694 MATIC,Sell,Binance
2021-12-19,2022-10-13,BTC,3549.0986,10343.53,435.51,9908.02,Sold 3549.0986 BTC,Sell,Binance
2020-02-19,2021-03-24,DOGE,158.917,44537.72,36604.84,7932.88,Sold 158.917 DOGE,Sell,Gemini
2022-09-22,2024-02-25,DOT,1567.4173,41670.02,37316.99,4353.03,Sold 1567.4173 DOT,Sell,Binance
2022-05-11,2023-10-21,ADA,1071.9372,2619.08,1798.94,820.14,Sold 1071.9372 ADA,Sell,MetaMask
2021-05-17,2023-05-10,ETH,3645.7251,30444.48,24466.0,5978.48,Sold 3645.7251 ETH,Sell,Gemini
2020-06-16,2021-10-30,MATIC,3384.2464,1084.87,1759.17,-674.3,Sold 3384.2464 MATIC,Sell,MetaMask
2022-10-29,2024-06-04,ETH,3794.9528,9118.52,1865.69,7252.83,Sold 3794.9528 ETH,Sell,Crypto.com
2020-11-27,2021-09-14,DOT,3867.4618,21637.7,17826.07,3811.63,Sold 3867.4618 DOT,Sell,MetaMask
2020-06-30,2021-04-17,LTC,4469.4538,9337.12,403.88,8933.24,Sold 4469.4538 LTC,Sell,Crypto.com
2022-07-28,2023-08-17,ADA,1251.8433,1553.52,2807.51,-1253.99,Sold 1251.8433 ADA,Sell,Gemini
2020-11-12,2021-12-29,LTC,999.677,17624.51,13039.8,4584.71,Sold 999.677 LTC,Sell,MetaMask
2024-03-29,2025-09-18,ETH,1254.3509,13612.31,11936.32,1675.99,Sold 1254.3509 ETH,Sell,Kraken
2023-12-25,2024-03-15,MATIC,536.5198,31885.72,25357.13,6528.59,Sold 536.5198 MATIC,Sell,Gemini
2021-03-03,2021-12-14,LTC,75.4576,19017.21,16087.28,2929.93,Sold 75.4576 LTC,Sell,Coinbase
2024-02-13,2024-04-25,LTC,39.8738,9337.73,8659.36,678.37,Sold 39.8738 LTC,Sell,Binance
2023-06-24,2023-12-21,SOL,3293.9947,7200.86,5992.47,1208.39,Sold 3293.9947 SOL,Sell,Crypto.com
2021-12-10,2023-09-06,ADA,4305.9517,51814.83,42764.36,9050.47,Sold 4305.9517 ADA,Sell,Gemini
2022-07-26,2023-08-07,LTC,3200.3001,14861.44,6721.71,8139.73,Sold 3200.3001 LTC,Sell,MetaMask
2023-11-01,2023-11-28,BTC,1531.5707,41383.95,44880.7,-3496.75,Sold 1531.5707 BTC,Sell,Kraken
2022-11-20,2023-08-24,ETH,4481.6389,45527.07,47156.25,-1629.18,Sold 4481.6389 ETH,Sell,Gemini
2020-08-13,2022-06-06,DOT,4553.3876,13601.34,17273.44,-3672.1,Sold 4553.3876 DOT,Sell,MetaMask
2023-08-30,2025-01-16,MATIC,1687.0562,3539.01,5695.9,-2156.89,Sold 1687.0562 MATIC,Sell,Kraken
2022-06-11,2024-03-17,ADA,1154.3524,55583.41,46119.28,9464.13,Sold 1154.3524 ADA,Sell,Kraken
2020-01-01,2021-03-21,LTC,3680.5604,51480.24,44775.84,6704.4,Sold 3680.5604 LTC,Sell,Crypto.com
2022-10-03,2024-09-30,ADA,1716.8178,37767.51,34777.21,2990.3,Sold 1716.8178 ADA,Sell,Binance
2022-10-15,2024-08-13,ETH,70.3799,13102.08,3685.4,9416.68,Sold 70.3799 ETH,Sell,Coinbase
2023-12-11,2025-06-26,SOL,4352.4398,28517.89,25364.11,3153.78,Sold 4352.4398 SOL,Sell,Crypto.com
2023-12-13,2024-04-22,DOT,138.3431,49320.89,40555.02,8765.87,Sold 138.3431 DOT,Sell,Crypto.com
2022-09-10,2024-02-07,MATIC,1955.9216,11045.67,4092.17,6953.5,Sold 1955.9216 MATIC,Sell,Gemini
2020-05-12,2021-06-12,ADA,3998.4326,44327.4,36531.04,7796.36,Sold 3998.4326 ADA,Sell,Gemini
2020-07-25,2022-02-25,ETH,1344.7215,25386.01,26005.84,-619.83,Sold 1344.7215 ETH,Sell,Kraken
2023-06-04,2024-11-25,DOT,214.6423,1336.81,2789.2,-1452.39,Sold 214.6423 DOT,Sell,Binance
2024-07-29,2025-05-26,BTC,1223.6653,19417.27,23893.41,-4476.14,Sold 1223.6653 BTC,Sell,Coinbase
2020-03-03,2021-01-31,DOGE,1332.6257,44354.99,38400.75,5954.24,Sold 1332.6257 DOGE,Sell,Gemini
2020-12-26,2021-11-22,DOGE,1063.4107,43275.05,46026.28,-2751.23,Sold 1063.4107 DOGE,Sell,Crypto.com
2024-06-30,2024-09-06,ADA,2251.3898,45080.32,40255.42,4824.9,Sold 2251.3898 ADA,Sell,Crypto.com
2021-05-29,2021-09-10,MATIC,4944.5284,47352.86,39026.28,8326.58,Sold 4944.5284 MATIC,Sell,Kraken
2020-07-14,2021-12-11,SOL,2560.228,49701.06,47256.8,2444.26,Sold 2560.228 SOL,Sell,Coinbase
2023-05-12,2025-04-05,SOL,1755.5959,25802.63,19223.25,6579.38,Sold 1755.5959 SOL,Sell,Coinbase
2021-11-15,2022-03-10,ADA,4594.5054,14279.26,14560.79,-281.53,Sold 4594.5054 ADA,Sell,Coinbase
2024-05-18,2025-09-15,DOGE,1508.1948,7683.47,4265.92,3417.55,Sold 1508.1948 DOGE,Sell,Kraken
2020-06-23,2022-03-22,SOL,2337.5866,44747.08,34895.66,9851.42,Sold 2337.5866 SOL,Sell,Crypto.com
2023-05-06,2024-10-29,DOT,1216.521,36357.19,33107.7,3249.49,Sold 1216.521 DOT,Sell,Gemini
2020-11-11,2020-12-23,BTC,4978.695,42128.16,44425.64,-2297.48,Sold 4978.695 BTC,Sell,Kraken
2024-07-13,2025-07-03,ETH,1638.3642,361.83,1716.84,-1355.01,Sold 1638.3642 ETH,Sell,Kraken
2022-12-03,2024-09-26,BTC,2069.6275,27678.44,24958.0,2720.44,Sold 2069.6275 BTC,Sell,Kraken
2020-08-26,2020-11-05,SOL,302.5925,24242.86,24084.47,158.39,Sold 302.5925 SOL,Sell,Binance
